"seqname","id","strand","pos","p1.pos","m1.pos","dist","descr","start","end","chrom"
"chrXV","YOR377W (ATF1)","+",1048047,1048142,1047927,215,"F-close-W",1047927,1048142,"chrXV"
"chrXV","YOR378W","+",1051127,1051140,1050867,273,"W-open-W",1050867,1051140,"chrXV"
"chrXV","YOR380W (RDR1)","+",1052986,1053087,1052898,189,"F-close-F",1052898,1053087,"chrXV"
"chrXV","YOR381W (FRE3)","+",1057774,1057841,1057632,209,"F-close-W",1057632,1057841,"chrXV"
"chrXV","YOR381W-A","+",1059390,1059430,1059259,171,"W-close-W",1059259,1059430,"chrXV"
"chrXV","YOR382W (FIT2)","+",1060091,1060118,1059936,182,"W-close-F",1059936,1060118,"chrXV"
"chrXV","YOR383C (FIT3)","-",1060241,1060118,1060337,219,"W-open-F",1060118,1060337,"chrXV"
"chrXV","YOR384W (FRE5)","+",1064681,1064841,1064649,192,"W-close-W",1064649,1064841,"chrXV"
"chrXV","YOR385W","+",1066198,1066278,1066107,171,"F-close-W",1066107,1066278,"chrXV"
"chrXV","YOR386W (PHR1)","+",1068945,1069028,1068795,233,"F-open-F",1068795,1069028,"chrXV"
"chrXV","YOR389W","+",1076466,1076484,NA,NA,"-1_missing",1076145,1076484,"chrXV"
"chrXV","YOR390W","+",1078206,NA,NA,NA,"+1_missing",1077887,1079158,"chrXV"
"chrXVI","YPL001W (HAT1)","+",555769,555831,555635,196,"F-close-W",555635,555831,"chrXVI"
"chrXVI","YPL002C (SNF8 VPL14 VPS22)","-",553275,553265,553350,85,"W-overlap-F",553265,553350,"chrXVI"
"chrXVI","YPL003W (ULA1 ENR2)","+",553429,553517,553350,167,"W-close-W",553350,553517,"chrXVI"
"chrXVI","YPL004C (LSP1)","-",550440,550386,550530,144,"F-close-F",550386,550530,"chrXVI"
"chrXVI","YPL005W (AEP3)","+",550412,550530,550386,144,"F-close-F",550386,550530,"chrXVI"
"chrXVI","YPL006W (NCR1)","+",548217,548232,548072,160,"W-close-W",548072,548232,"chrXVI"
"chrXVI","YPL007C (TFC8)","-",541974,541987,542186,199,"F-close-F",541987,542186,"chrXVI"
"chrXVI","YPL008W (CHL1 CTF1 LPA9 MCM12)","+",542041,542186,541987,199,"F-close-F",541987,542186,"chrXVI"
"chrXVI","YPL009C (TAE2)","-",535619,535507,535693,186,"F-close-W",535507,535693,"chrXVI"
"chrXVI","YPL010W (RET3)","+",535733,535871,535693,178,"F-close-F",535693,535871,"chrXVI"
"chrXVI","YPL011C (TAF3 TAF47)","-",533521,533490,533578,88,"F-overlap-F",533490,533578,"chrXVI"
"chrXVI","YPL012W (RRP12)","+",533531,533578,533490,88,"F-overlap-F",533490,533578,"chrXVI"
"chrXVI","YPL013C (MRPS16)","-",528837,528831,529002,171,"W-close-F",528831,529002,"chrXVI"
"chrXVI","YPL014W","+",528948,529002,528831,171,"F-close-W",528831,529002,"chrXVI"
"chrXVI","YPL015C (HST2)","-",525487,525454,525533,79,"F-overlap-W",525454,525533,"chrXVI"
"chrXVI","YPL016W (SWI1 ADR6 GAM3 LPA1)","+",525070,525137,524888,249,"F-open-W",524888,525137,"chrXVI"
"chrXVI","YPL017C (IRC15)","-",518075,518015,518192,177,"W-close-W",518015,518192,"chrXVI"
"chrXVI","YPL018W (CTF19 MCM18)","+",519915,519988,519797,191,"F-close-W",519797,519988,"chrXVI"
"chrXVI","YPL019C (VTC3 PHM2)","-",514429,514248,514519,271,"W-open-W",514248,514519,"chrXVI"
"chrXVI","YPL020C (ULP1 NIB1)","-",512228,512178,512418,240,"W-open-F",512178,512418,"chrXVI"
"chrXVI","YPL022W (RAD1 LPB9)","+",510210,510309,509963,346,"W-open-W",509963,510309,"chrXVI"
"chrXVI","YPL023C (MET12)","-",504204,504016,504242,226,"W-open-F",504016,504242,"chrXVI"
"chrXVI","YPL024W (RMI1 NCE4)","+",504354,504415,504242,173,"W-close-W",504242,504415,"chrXVI"
"chrXVI","YPL025C","-",502260,502212,502296,84,"F-overlap-F",502212,502296,"chrXVI"
"chrXVI","YPL026C (SKS1 SHA3)","-",500428,500440,500548,108,"W-overlap-F",500440,500548,"chrXVI"
"chrXVI","YPL027W (SMA1)","+",500523,500548,500440,108,"F-overlap-W",500440,500548,"chrXVI"
"chrXVI","YPL028W (ERG10 LPB3 TSM0115)","+",499388,499579,499284,295,"F-open-W",499284,499579,"chrXVI"
"chrXVI","YPL029W (SUV3 LPB2)","+",497782,497997,497720,277,"W-open-W",497720,497997,"chrXVI"
"chrXVI","YPL030W (TRM44)","+",495353,495517,495274,243,"W-open-W",495274,495517,"chrXVI"
"chrXVI","YPL031C (PHO85 LDB15 phoU)","-",491936,491702,492047,345,"W-open-W",491702,492047,"chrXVI"
"chrXVI","YPL032C (SVL3)","-",488528,488436,488655,219,"F-open-F",488436,488655,"chrXVI"
"chrXVI","YPL033C (SRL4)","-",487208,487096,487251,155,"F-close-F",487096,487251,"chrXVI"
"chrXVI","YPL034W","+",487348,487410,487325,85,"F-overlap-F",487325,487410,"chrXVI"
"chrXVI","YPL035C","-",486275,486174,486427,253,"W-open-F",486174,486427,"chrXVI"
"chrXVI","YPL036W (PMA2)","+",486230,486427,486174,253,"F-open-W",486174,486427,"chrXVI"
"chrXVI","YPL037C (EGD1)","-",481366,481218,481440,222,"W-open-F",481218,481440,"chrXVI"
"chrXVI","YPL038W (MET31)","+",481180,481218,481057,161,"W-close-F",481057,481218,"chrXVI"
"chrXVI","YPL039W","+",480300,480314,480152,162,"W-close-F",480152,480314,"chrXVI"
"chrXVI","YPL040C (ISM1)","-",475925,475716,475954,238,"W-open-W",475716,475954,"chrXVI"
"chrXVI","YPL041C","-",474974,474922,475213,291,"W-open-W",474922,475213,"chrXVI"
"chrXVI","YPL042C (SSN3 CDK8 GIG2 NUT7 RYE5 SRB10 UME5)","-",472932,472859,473014,155,"F-close-F",472859,473014,"chrXVI"
"chrXVI","YPL043W (NOP4 NOP77)","+",472092,472157,472035,122,"F-close-F",472035,472157,"chrXVI"
"chrXVI","YPL045W (VPS16 SVL6 VAM9 VPT16)","+",469895,469937,469657,280,"W-open-W",469657,469937,"chrXVI"
"chrXVI","YPL046C (ELC1)","-",466425,466431,466620,189,"F-close-W",466431,466620,"chrXVI"
"chrXVI","YPL047W (SGF11)","+",466638,466620,466431,189,"W-close-F",466431,466620,"chrXVI"
"chrXVI","YPL048W (CAM1 TEF3)","+",465773,465908,465602,306,"W-open-W",465602,465908,"chrXVI"
"chrXVI","YPL049C (DIG1 RST1)","-",462306,462106,462391,285,"W-open-W",462106,462391,"chrXVI"
"chrXVI","YPL050C (MNN9)","-",460620,460505,460824,319,"W-open-W",460505,460824,"chrXVI"
"chrXVI","YPL051W (ARL3)","+",460726,460824,460505,319,"W-open-W",460505,460824,"chrXVI"
"chrXVI","YPL052W (OAZ1 YPL052W-A)","+",459768,459769,459598,171,"W-close-W",459598,459769,"chrXVI"
"chrXVI","YPL053C (KTR6 MNN6)","-",457014,456867,457037,170,"F-close-W",456867,457037,"chrXVI"
"chrXVI","YPL054W (LEE1)","+",457022,457037,456867,170,"W-close-F",456867,457037,"chrXVI"
"chrXVI","YPL055C (LGE1)","-",453920,453809,454002,193,"W-close-F",453809,454002,"chrXVI"
"chrXVI","YPL056C (LCL1)","-",453208,453165,453257,92,"F-overlap-F",453165,453257,"chrXVI"
"chrXVI","YPL057C (SUR1 BCL21 CSG1 LPE15)","-",451463,451409,451566,157,"F-close-W",451409,451566,"chrXVI"
"chrXVI","YPL058C (PDR12)","-",445607,445556,445752,196,"F-close-W",445556,445752,"chrXVI"
"chrXVI","YPL059W (GRX5)","+",445183,445188,445020,168,"W-close-W",445020,445188,"chrXVI"
"chrXVI","YPL060W (MFM1 LPE10)","+",435824,436111,435718,393,"W-open-W",435718,436111,"chrXVI"
"chrXVI","YPL061W (ALD6 ALD1)","+",434212,434293,434104,189,"F-close-F",434104,434293,"chrXVI"
"chrXVI","YPL062W","+",432512,432565,432363,202,"W-close-W",432363,432565,"chrXVI"
"chrXVI","YPL063W (TIM50)","+",431467,431496,431329,167,"W-close-W",431329,431496,"chrXVI"
"chrXVI","YPL064C (CWC27)","-",428639,428633,428779,146,"W-close-F",428633,428779,"chrXVI"
"chrXVI","YPL065W (VPS28 VPL13 VPT28)","+",428719,428779,428633,146,"F-close-W",428633,428779,"chrXVI"
"chrXVI","YPL066W","+",427778,427944,427676,268,"W-open-W",427676,427944,"chrXVI"
"chrXVI","YPL067C","-",425163,425095,NA,NA,"-1_missing",425095,425681,"chrXVI"
"chrXVI","YPL068C","-",424150,424120,424282,162,"W-close-W",424120,424282,"chrXVI"
"chrXVI","YPL069C (BTS1)","-",422740,422713,422896,183,"W-close-F",422713,422896,"chrXVI"
"chrXVI","YPL070W (MUK1)","+",422969,423004,422896,108,"W-overlap-F",422896,423004,"chrXVI"
"chrXVI","YPL071C","-",419960,419854,420044,190,"W-close-F",419854,420044,"chrXVI"
"chrXVI","YPL072W (UBP16)","+",420057,420044,419854,190,"F-close-W",419854,420044,"chrXVI"
"chrXVI","YPL074W (YTA6)","+",418165,418384,418096,288,"W-open-W",418096,418384,"chrXVI"
"chrXVI","YPL075W (GCR1 LPF10)","+",415580,415784,415496,288,"F-open-W",415496,415784,"chrXVI"
"chrXVI","YPL076W (GPI2 GCR4)","+",411719,411893,411625,268,"W-open-W",411625,411893,"chrXVI"
"chrXVI","YPL077C","-",409016,408936,409071,135,"W-close-F",408936,409071,"chrXVI"
"chrXVI","YPL078C (ATP4 LPF7)","-",407758,407726,407927,201,"F-close-F",407726,407927,"chrXVI"
"chrXVI","YPL079W (RPL21B)","+",407649,407637,407556,81,"F-overlap-F",407556,407637,"chrXVI"
"chrXVI","YPL081W (RPS9A)","+",406216,406269,406043,226,"W-open-W",406043,406269,"chrXVI"
"chrXVI","YPL082C (MOT1 BTAF1 BUR3 LPF4)","-",398358,398332,398528,196,"W-close-W",398332,398528,"chrXVI"
"chrXVI","YPL083C (SEN54)","-",396556,396525,396729,204,"F-close-W",396525,396729,"chrXVI"
"chrXVI","YPL084W (BRO1 ASI6 LPF2 NPI3 VPS31)","+",396722,396729,396525,204,"W-close-F",396525,396729,"chrXVI"
"chrXVI","YPL085W (SEC16 LPF1)","+",393764,393758,393571,187,"W-close-W",393571,393758,"chrXVI"
"chrXVI","YPL086C (ELP3 HPA1 KTI8 TOT3)","-",384654,384610,384692,82,"F-overlap-F",384610,384692,"chrXVI"
"chrXVI","YPL087W (YDC1)","+",384545,384610,384487,123,"W-close-F",384487,384610,"chrXVI"
"chrXVI","YPL088W","+",383077,383158,383027,131,"F-close-F",383027,383158,"chrXVI"
"chrXVI","YPL089C (RLM1)","-",378992,378973,379209,236,"F-open-W",378973,379209,"chrXVI"
"chrXVI","YPL090C (RPS6A)","-",377147,377101,377314,213,"W-close-W",377101,377314,"chrXVI"
"chrXVI","YPL091W (GLR1 LPG17)","+",377063,377101,376937,164,"W-close-W",376937,377101,"chrXVI"
"chrXVI","YPL092W (SSU1 LPG16)","+",375258,375278,375201,77,"W-overlap-F",375201,375278,"chrXVI"
"chrXVI","YPL093W (NOG1)","+",373158,373211,373126,85,"F-overlap-F",373126,373211,"chrXVI"
"chrXVI","YPL094C (SEC62 LPG14)","-",369768,369784,369962,178,"W-close-W",369784,369962,"chrXVI"
"chrXVI","YPL095C (EEB1)","-",368018,367960,368142,182,"W-close-W",367960,368142,"chrXVI"
"chrXVI","YPL096C-A (ERI1 RIN1)","-",366395,366402,366579,177,"W-close-W",366402,366579,"chrXVI"
"chrXVI","YPL096W (PNG1)","+",368088,368142,367960,182,"W-close-W",367960,368142,"chrXVI"
"chrXVI","YPL097W (MSY1)","+",366538,366579,366402,177,"W-close-W",366402,366579,"chrXVI"
"chrXVI","YPL098C (MGR2)","-",364216,364061,364247,186,"W-close-W",364061,364247,"chrXVI"
"chrXVI","YPL099C (AIM43 FMP14)","-",363331,363197,363377,180,"W-close-W",363197,363377,"chrXVI"
"chrXVI","YPL100W (ATG21 HSV1 MAI1)","+",363415,363545,363377,168,"W-close-W",363377,363545,"chrXVI"
"chrXVI","YPL101W (ELP4 HAP1 KTI9 TOT7)","+",361731,361870,361584,286,"F-open-W",361584,361870,"chrXVI"
"chrXVI","YPL103C (FMP30)","-",357718,357664,357739,75,"F-overlap-W",357664,357739,"chrXVI"
"chrXVI","YPL104W (MSD1 LPG5)","+",357812,357934,357739,195,"F-close-F",357739,357934,"chrXVI"
"chrXVI","YPL105C (SYH1)","-",352746,352654,352858,204,"W-close-W",352654,352858,"chrXVI"
"chrXVI","YPL106C (SSE1 LPG3 MSI3)","-",350044,349960,350252,292,"F-open-W",349960,350252,"chrXVI"
"chrXVI","YPL107W","+",350069,350252,349960,292,"W-open-F",349960,350252,"chrXVI"
"chrXVI","YPL109C","-",345185,345114,345311,197,"W-close-W",345114,345311,"chrXVI"
"chrXVI","YPL110C (GDE1)","-",340968,340891,341126,235,"F-open-F",340891,341126,"chrXVI"
"chrXVI","YPL111W (CAR1 LPH15 cargA)","+",341046,341126,340891,235,"F-open-F",340891,341126,"chrXVI"
"chrXVI","YPL112C (PEX25)","-",337370,337332,337522,190,"W-close-W",337332,337522,"chrXVI"
"chrXVI","YPL113C","-",335865,335719,335981,262,"W-open-W",335719,335981,"chrXVI"
"chrXVI","YPL114W","+",337452,337522,337332,190,"W-close-W",337332,337522,"chrXVI"
"chrXVI","YPL115C (BEM3)","-",331857,331684,331897,213,"W-close-F",331684,331897,"chrXVI"
"chrXVI","YPL116W (HOS3)","+",331832,331897,331684,213,"F-close-W",331684,331897,"chrXVI"
"chrXVI","YPL117C (IDI1 BOT2 LPH10)","-",327787,327564,327815,251,"F-open-W",327564,327815,"chrXVI"
"chrXVI","YPL118W (MRP51)","+",327761,327815,327564,251,"W-open-F",327564,327815,"chrXVI"
"chrXVI","YPL119C-A","-",323747,323751,323880,129,"F-close-F",323751,323880,"chrXVI"
"chrXVI","YPL120W (VPS30 APG6 ATG6 VPT30)","+",323844,323880,323751,129,"F-close-F",323751,323880,"chrXVI"
"chrXVI","YPL122C (TFB2)","-",319150,318954,319203,249,"W-open-W",318954,319203,"chrXVI"
"chrXVI","YPL123C (RNY1)","-",317500,317419,317646,227,"F-open-W",317419,317646,"chrXVI"
"chrXVI","YPL124W (SPC29 LPH3 NIP29)","+",317584,317646,317419,227,"W-open-F",317419,317646,"chrXVI"
"chrXVI","YPL125W (KAP120)","+",316554,316761,316507,254,"W-open-W",316507,316761,"chrXVI"
"chrXVI","YPL126W (NAN1 UTP17)","+",313197,313259,313027,232,"F-open-W",313027,313259,"chrXVI"
"chrXVI","YPL127C (HHO1)","-",308652,308629,308800,171,"W-close-W",308629,308800,"chrXVI"
"chrXVI","YPL128C (TBF1 LPI16)","-",306241,306147,306328,181,"F-close-W",306147,306328,"chrXVI"
"chrXVI","YPL129W (TAF14 ANC1 SWP29 TAF30 TFG3)","+",306243,306328,306147,181,"W-close-F",306147,306328,"chrXVI"
"chrXVI","YPL130W (SPO19)","+",305089,305288,304989,299,"W-open-W",304989,305288,"chrXVI"
"chrXVI","YPL131W (RPL5 LPI14 RPL1)","+",304109,304105,304016,89,"F-overlap-F",304016,304105,"chrXVI"
"chrXVI","YPL132W (COX11 LPI13 PSO7)","+",302696,302706,302535,171,"W-close-W",302535,302706,"chrXVI"
"chrXVI","YPL133C (RDS2)","-",299758,299578,299808,230,"W-open-F",299578,299808,"chrXVI"
"chrXVI","YPL134C (ODC1)","-",298458,298275,298618,343,"W-open-W",298275,298618,"chrXVI"
"chrXVI","YPL135C-A","-",296684,296590,296751,161,"W-close-W",296590,296751,"chrXVI"
"chrXVI","YPL135W (ISU1 NUA1)","+",298415,298618,298275,343,"W-open-W",298275,298618,"chrXVI"
"chrXVI","YPL137C (GIP3)","-",292651,292668,292872,204,"W-close-W",292668,292872,"chrXVI"
"chrXVI","YPL138C (SPP1 CPS40 SAF41)","-",291221,291061,291311,250,"W-open-W",291061,291311,"chrXVI"
"chrXVI","YPL139C (UME1 WTM3)","-",289578,289447,289669,222,"W-open-W",289447,289669,"chrXVI"
"chrXVI","YPL140C (MKK2 LPI6 SSP33)","-",287324,287045,287382,337,"W-open-F",287045,287382,"chrXVI"
"chrXVI","YPL141C (FRK1)","-",283101,282908,283157,249,"F-open-W",282908,283157,"chrXVI"
"chrXVI","YPL142C","-",282681,282571,282751,180,"W-close-F",282571,282751,"chrXVI"
"chrXVI","YPL143W (RPL33A RPL37A)","+",283099,283157,282908,249,"W-open-F",282908,283157,"chrXVI"
"chrXVI","YPL144W (POC4 DMP1 PBA4)","+",281000,281032,280812,220,"F-open-W",280812,281032,"chrXVI"
"chrXVI","YPL145C (KES1 BSR3 LPI3 OSH4)","-",277889,277824,278009,185,"W-close-W",277824,278009,"chrXVI"
"chrXVI","YPL146C (NOP53 RRP16)","-",276019,275967,276056,89,"W-overlap-F",275967,276056,"chrXVI"
"chrXVI","YPL147W (PXA1 LPI1 PAL1 PAT2 SSH2)","+",275945,275967,275887,80,"F-overlap-F",275887,275967,"chrXVI"
"chrXVI","YPL148C (PPT2)","-",272112,272112,272223,111,"W-overlap-F",272112,272223,"chrXVI"
"chrXVI","YPL149W (ATG5 APG5)","+",272227,272223,272112,111,"F-overlap-W",272112,272223,"chrXVI"
"chrXVI","YPL150W","+",271041,271303,270956,347,"F-open-W",270956,271303,"chrXVI"
"chrXVI","YPL151C (PRP46 NTC50)","-",266099,266095,266192,97,"F-overlap-F",266095,266192,"chrXVI"
"chrXVI","YPL152W (RRD2 YPA2)","+",266229,266385,266192,193,"F-close-F",266192,266385,"chrXVI"
"chrXVI","YPL153C (RAD53 LSD1 MEC2 SPK1)","-",261547,261439,261683,244,"F-open-W",261439,261683,"chrXVI"
"chrXVI","YPL154C (PEP4 PHO9 PRA1 yscA)","-",259588,259555,259809,254,"F-open-F",259555,259809,"chrXVI"
"chrXVI","YPL155C (KIP2)","-",256797,256738,256931,193,"W-close-W",256738,256931,"chrXVI"
"chrXVI","YPL156C (PRM4)","-",255781,255732,255805,73,"F-overlap-F",255732,255805,"chrXVI"
"chrXVI","YPL157W (TGS1)","+",256162,256269,256109,160,"F-close-F",256109,256269,"chrXVI"
"chrXVI","YPL158C (AIM44)","-",251979,251895,252056,161,"W-close-F",251895,252056,"chrXVI"
"chrXVI","YPL159C (PET20)","-",250599,250527,250738,211,"F-close-F",250527,250738,"chrXVI"
"chrXVI","YPL160W (CDC60)","+",250433,250527,250373,154,"F-close-F",250373,250527,"chrXVI"
"chrXVI","YPL161C (BEM4 ROM7)","-",244161,244053,244335,282,"W-open-W",244053,244335,"chrXVI"
"chrXVI","YPL162C","-",242938,242818,243082,264,"W-open-W",242818,243082,"chrXVI"
"chrXVI","YPL163C (SVS1)","-",241715,241498,241761,263,"W-open-W",241498,241761,"chrXVI"
"chrXVI","YPL164C (MLH3)","-",239090,238992,239217,225,"F-open-W",238992,239217,"chrXVI"
"chrXVI","YPL165C (SET6)","-",237640,237529,237700,171,"W-close-F",237529,237700,"chrXVI"
"chrXVI","YPL166W (ATG29)","+",239106,239217,238992,225,"W-open-F",238992,239217,"chrXVI"
"chrXVI","YPL167C (REV3 PSO1)","-",232495,232456,232630,174,"F-close-F",232456,232630,"chrXVI"
"chrXVI","YPL168W","+",232573,232630,232456,174,"F-close-F",232456,232630,"chrXVI"
"chrXVI","YPL169C (MEX67)","-",228838,228764,228957,193,"F-close-W",228764,228957,"chrXVI"
"chrXVI","YPL170W (DAP1)","+",228937,228957,228764,193,"W-close-F",228764,228957,"chrXVI"
"chrXVI","YPL171C (OYE3 ZRG6)","-",226032,225815,226075,260,"F-open-W",225815,226075,"chrXVI"
"chrXVI","YPL172C (COX10)","-",224214,224153,224242,89,"F-overlap-W",224153,224242,"chrXVI"
"chrXVI","YPL173W (MRPL40)","+",224191,224242,224153,89,"W-overlap-F",224153,224242,"chrXVI"
"chrXVI","YPL174C (NIP100 PAC13)","-",220094,220060,220313,253,"F-open-F",220060,220313,"chrXVI"
"chrXVI","YPL175W (SPT14 CWH6 GPI3)","+",220215,220313,220060,253,"F-open-F",220060,220313,"chrXVI"
"chrXVI","YPL176C (TRE1)","-",215845,215847,215967,120,"W-close-F",215847,215967,"chrXVI"
"chrXVI","YPL177C (CUP9)","-",212925,212798,213004,206,"F-close-F",212798,213004,"chrXVI"
"chrXVI","YPL178W (CBC2 CBP20 MUD13 SAE1)","+",212901,213004,212798,206,"F-close-F",212798,213004,"chrXVI"
"chrXVI","YPL179W (PPQ1 SAL6)","+",210056,NA,NA,NA,"+1_missing",210035,210415,"chrXVI"
"chrXVI","YPL180W (TCO89)","+",207849,208020,207659,361,"W-open-W",207659,208020,"chrXVI"
"chrXVI","YPL181W (CTI6 RXT1)","+",205049,205219,204938,281,"W-open-W",204938,205219,"chrXVI"
"chrXVI","YPL183C (RTT10)","-",199407,199391,199578,187,"W-close-W",199391,199578,"chrXVI"
"chrXVI","YPL183W-A (RTC6 GON5 TAE4)","+",199518,199578,199391,187,"W-close-W",199391,199578,"chrXVI"
"chrXVI","YPL184C (MRN1 PTR69)","-",195834,195843,196029,186,"W-close-W",195843,196029,"chrXVI"
"chrXVI","YPL185W","+",195991,196029,195843,186,"W-close-W",195843,196029,"chrXVI"
"chrXVI","YPL186C (UIP4)","-",194276,194167,194368,201,"F-close-W",194167,194368,"chrXVI"
"chrXVI","YPL187W (MF(ALPHA)1)","+",194364,194368,194167,201,"W-close-F",194167,194368,"chrXVI"
"chrXVI","YPL188W (POS5)","+",192909,193062,192884,178,"W-close-W",192884,193062,"chrXVI"
"chrXVI","YPL189C-A (COA2)","-",188056,187792,188111,319,"F-open-W",187792,188111,"chrXVI"
"chrXVI","YPL189W (GUP2)","+",191105,191166,190974,192,"W-close-W",190974,191166,"chrXVI"
"chrXVI","YPL190C (NAB3 HMD1)","-",184909,184916,185077,161,"F-close-W",184916,185077,"chrXVI"
"chrXVI","YPL191C","-",183177,183057,183233,176,"W-close-W",183057,183233,"chrXVI"
"chrXVI","YPL192C (PRM3)","-",182571,182549,182725,176,"W-close-W",182549,182725,"chrXVI"
"chrXVI","YPL193W (RSA1)","+",183124,183233,183057,176,"W-close-W",183057,183233,"chrXVI"
"chrXVI","YPL194W (DDC1)","+",181338,181392,181112,280,"W-open-W",181112,181392,"chrXVI"
"chrXVI","YPL195W (APL5 YKS4)","+",179127,179274,179017,257,"W-open-W",179017,179274,"chrXVI"
"chrXVI","YPL196W (OXR1)","+",175924,175983,175827,156,"W-close-W",175827,175983,"chrXVI"
"chrXVI","YPL198W (RPL7B)","+",174795,174849,174764,85,"F-overlap-F",174764,174849,"chrXVI"
"chrXVI","YPL199C","-",171968,171914,172086,172,"W-close-W",171914,172086,"chrXVI"
"chrXVI","YPL200W (CSM4)","+",172092,172086,171914,172,"W-close-W",171914,172086,"chrXVI"
"chrXVI","YPL201C (YIG1)","-",169433,169364,169719,355,"W-open-W",169364,169719,"chrXVI"
"chrXVI","YPL202C (AFT2)","-",167705,167640,167765,125,"F-close-F",167640,167765,"chrXVI"
"chrXVI","YPL203W (TPK2 PKA2 PKA3 YKR1)","+",167648,167640,167479,161,"F-close-F",167479,167640,"chrXVI"
"chrXVI","YPL204W (HRR25 KTI14)","+",165894,166123,165827,296,"F-open-W",165827,166123,"chrXVI"
"chrXVI","YPL206C (PGC1)","-",162520,162371,162657,286,"W-open-F",162371,162657,"chrXVI"
"chrXVI","YPL207W (TYW1)","+",162433,162657,162371,286,"F-open-W",162371,162657,"chrXVI"
"chrXVI","YPL208W (RKM1)","+",159665,159872,159539,333,"W-open-W",159539,159872,"chrXVI"
"chrXVI","YPL209C (IPL1 PAC15)","-",156387,156183,156493,310,"W-open-W",156183,156493,"chrXVI"
"chrXVI","YPL210C (SRP72)","-",154205,154210,154360,150,"F-close-F",154210,154360,"chrXVI"
"chrXVI","YPL211W (NIP7)","+",154225,154210,154138,72,"W-overlap-F",154138,154210,"chrXVI"
"chrXVI","YPL212C (PUS1)","-",151344,151265,NA,NA,"-1_missing",151265,151650,"chrXVI"
"chrXVI","YPL213W (LEA1)","+",151460,151650,151265,385,"W-open-F",151265,151650,"chrXVI"
"chrXVI","YPL214C (THI6)","-",148494,148462,148562,100,"F-overlap-F",148462,148562,"chrXVI"
"chrXVI","YPL215W (CBP3)","+",148597,148636,148562,74,"F-overlap-F",148562,148636,"chrXVI"
"chrXVI","YPL216W","+",147299,147431,147138,293,"W-open-W",147138,147431,"chrXVI"
"chrXVI","YPL217C (BMS1)","-",139547,139502,139680,178,"W-close-F",139502,139680,"chrXVI"
"chrXVI","YPL218W (SAR1)","+",139483,139502,139320,182,"W-close-F",139320,139502,"chrXVI"
"chrXVI","YPL219W (PCL8)","+",138364,138402,138202,200,"W-close-W",138202,138402,"chrXVI"
"chrXVI","YPL220W (RPL1A SSM1)","+",136545,136709,136442,267,"W-open-W",136442,136709,"chrXVI"
"chrXVI","YPL221W (FLC1 BOP1 HUF1)","+",135596,135817,135473,344,"W-open-W",135473,135817,"chrXVI"
"chrXVI","YPL222W (FMP40)","+",132318,NA,NA,NA,"+1_missing",132178,132646,"chrXVI"
"chrXVI","YPL223C (GRE1)","-",128404,128260,128516,256,"W-open-W",128260,128516,"chrXVI"
"chrXVI","YPL224C (MMT2 MFT2)","-",126445,126338,126472,134,"F-close-W",126338,126472,"chrXVI"
"chrXVI","YPL225W","+",126580,126680,126541,139,"F-close-F",126541,126680,"chrXVI"
"chrXVI","YPL226W (NEW1)","+",125609,125743,125552,191,"W-close-W",125552,125743,"chrXVI"
"chrXVI","YPL227C (ALG5)","-",120089,120039,120272,233,"W-open-F",120039,120272,"chrXVI"
"chrXVI","YPL228W (CET1 CES5)","+",120213,120272,120039,233,"F-open-W",120039,120272,"chrXVI"
